,date,price,market_cap,volume,returns,log_returns,symbol
DOT,2025-08-14 00:00:00,4.28768471671229,6527001207.916551,505678582.6926361,0.0337555381868373,0.033198324716830305,DOT
DOT,2025-08-15 00:00:00,3.993106031696323,6079289797.551192,557144396.2720555,-0.06870343891372777,-0.07117751205634715,DOT
DOT,2025-08-16 00:00:00,3.8862784712024796,5915487632.844725,411626932.76318365,-0.026752998704735576,-0.02711737362114325,DOT
DOT,2025-08-17 00:00:00,3.9664823787209555,6038051719.109185,178235988.60818982,0.020637715004931056,0.02042764272248677,DOT
DOT,2025-08-18 00:00:00,4.0662493931790396,6191675085.970571,276786480.0610931,0.02515251674715757,0.02484139834771693,DOT
DOT,2025-08-19 00:00:00,3.9131505846247006,5956504240.198637,373014847.27794427,-0.03765111131923082,-0.03837822391902208,DOT
DOT,2025-08-20 00:00:00,3.716261938519478,5660849288.876758,304339347.30276215,-0.05031461014529437,-0.051624517809966526,DOT
DOT,2025-08-21 00:00:00,3.883074556213311,5915511253.564621,280065015.726075,0.04488720667528878,0.04390894339534804,DOT
DOT,2025-08-22 00:00:00,3.7927955001216556,5763579906.842928,172140425.38919666,-0.023249374892171493,-0.023523905059623092,DOT
DOT,2025-08-23 00:00:00,4.1785451102585505,6370957494.611323,475936294.2086096,0.10170588161806293,0.09685978002446399,DOT
DOT,2025-08-24 00:00:00,4.22453461361594,6429350281.051732,314515688.98590714,0.011006104312355713,0.010945977915611502,DOT
DOT,2025-08-25 00:00:00,4.110871894460837,6257911198.588136,382399697.2672409,-0.026905382379578624,-0.027273958337488472,DOT
DOT,2025-08-26 00:00:00,3.735445787569332,5684516808.472932,449078978.7774197,-0.09132517785274952,-0.095767980216969,DOT
DOT,2025-08-27 00:00:00,3.8881735986585824,5918707201.367968,252697067.08012748,0.0408861002875458,0.04007236989795574,DOT
DOT,2025-08-28 00:00:00,3.8332660093377426,5835703080.727778,254995566.2950279,-0.014121691824609539,-0.014222351696754933,DOT
DOT,2025-08-29 00:00:00,3.980550988463109,6055639742.712682,348863339.40674686,0.03842284327948642,0.03770306526143922,DOT
DOT,2025-08-30 00:00:00,3.7779558744109996,5751664661.097713,421057167.1159388,-0.050896248946262435,-0.05223715963167191,DOT
DOT,2025-08-31 00:00:00,3.8061736351686655,5794081584.676643,163010746.96201068,0.007469055144024184,0.007441299869754698,DOT
DOT,2025-09-01 00:00:00,3.7406605099674457,5694676652.142456,210523398.65438506,-0.017212332247768525,-0.017362186488493296,DOT
DOT,2025-09-02 00:00:00,3.6870215864992897,5614460719.6759,345934297.5060738,-0.014339425704425368,-0.01444322878179436,DOT
DOT,2025-09-03 00:00:00,3.816683218463477,5809537998.220508,231922972.52957493,0.03516703901028606,0.034562804043413706,DOT
DOT,2025-09-04 00:00:00,3.8649412026004315,5881286516.50339,186851080.017184,0.012643958477744022,0.012564691104353222,DOT
DOT,2025-09-05 00:00:00,3.766488565197457,5734323466.886567,167510416.60500073,-0.02547325618737306,-0.025803316786024814,DOT
DOT,2025-09-06 00:00:00,3.829114029298823,5828223311.423682,226479149.97892943,0.016627015592195926,0.016490300133793104,DOT
DOT,2025-09-07 00:00:00,3.8237118445202616,5822511879.448002,127365148.36284414,-0.0014108184653750522,-0.0014118146067728604,DOT
DOT,2025-09-08 00:00:00,3.997483504765906,6086400139.874604,330995701.4101174,0.045445804315687566,0.044443401446537405,DOT
DOT,2025-09-09 00:00:00,4.045761011294505,6158630776.256786,343750634.7742501,0.012076974544370511,0.012004629775459217,DOT
DOT,2025-09-10 00:00:00,4.140641629812978,6298244451.604466,406955713.6979728,0.02345185942857131,0.023181089769802248,DOT
DOT,2025-09-11 00:00:00,4.211853426949826,6408993596.669907,339419081.92320216,0.017198251745361715,0.017052035871233884,DOT
DOT,2025-09-12 00:00:00,4.242731619212369,6458842311.226423,269826673.63589346,0.007331259930596579,0.007304516871845208,DOT
DOT,2025-09-13 00:00:00,4.319706951636194,6576017190.985695,282321717.865069,0.018142870992654103,0.01798025306741995,DOT
DOT,2025-09-14 00:00:00,4.49968449396343,6845784196.410955,483898390.0804169,0.04166429443994235,0.04081971718000665,DOT
DOT,2025-09-15 00:00:00,4.318931405528713,6571365537.22348,267364481.90024903,-0.04017016941459062,-0.04099927003949673,DOT
DOT,2025-09-16 00:00:00,4.148073526611803,6314032396.132234,315040021.6254158,-0.039560220543950475,-0.04036399581762303,DOT
DOT,2025-09-17 00:00:00,4.253855293174495,6473565124.981172,294762797.18369496,0.02550142033019731,0.025181683541720703,DOT
DOT,2025-09-18 00:00:00,4.400346548626808,6698806089.594324,316688009.9499891,0.034437291669833,0.03385759932396279,DOT
DOT,2025-09-19 00:00:00,4.540703894210576,6912038997.030413,418050097.4970018,0.03189688449142003,0.03139874393875329,DOT
DOT,2025-09-20 00:00:00,4.357129411691623,6629213701.6315365,642041064.6791971,-0.04042863987519918,-0.04126859410100289,DOT
DOT,2025-09-21 00:00:00,4.357162120002465,6624256739.714153,276641975.99741274,7.506848604066363e-06,7.50682042781939e-06,DOT
DOT,2025-09-22 00:00:00,4.271606534683606,6501935710.875107,199365448.98490316,-0.019635621297196537,-0.019830961420727697,DOT
DOT,2025-09-23 00:00:00,4.035242834171254,6143822484.904534,469857718.48753446,-0.05533367799519462,-0.05692351224992886,DOT
DOT,2025-09-24 00:00:00,3.9759132556509456,6055263261.474953,235481407.27092433,-0.014702852085602736,-0.014812010294660801,DOT
DOT,2025-09-25 00:00:00,3.9940128737192095,6075930652.718442,261104554.9551642,0.004552317141863993,0.004541986685993395,DOT
DOT,2025-09-26 00:00:00,3.797480757524952,5782032872.538454,372959427.7303677,-0.0492066807013688,-0.05045856992104513,DOT
DOT,2025-09-27 00:00:00,3.9264394879857436,5975425709.184838,242055573.92635956,0.033959021439477155,0.033395144197884315,DOT
DOT,2025-09-28 00:00:00,3.8940503448585932,5929056496.778538,133888779.4500766,-0.00824898568442367,-0.008283196834929564,DOT
DOT,2025-09-28 22:34:21,4.007987503822647,6101202209.464945,174178934.14268073,0.029259292734745257,0.028839410273944637,DOT
SOL,2024-09-29 00:00:00,156.9590627676465,73518555009.73824,1727901443.7016873,,,SOL
SOL,2024-09-30 00:00:00,158.623421883811,74369588837.65268,2258758247.1894245,0.01060377837900539,0.010547952616955741,SOL
SOL,2024-10-01 00:00:00,152.54403421201002,71395922727.94426,2919586309.5452104,-0.03832591429186316,-0.03907967396331315,SOL
SOL,2024-10-02 00:00:00,145.20896405799175,68058487039.17453,4888868006.422661,-0.048084936208149465,-0.04927946687703659,SOL
SOL,2024-10-03 00:00:00,140.44843275006326,65807677885.54672,3403092048.7701364,-0.032784004340305595,-0.03333344170861485,SOL
SOL,2024-10-04 00:00:00,136.65393647537826,64050560287.44469,3660493468.511928,-0.027017006885634243,-0.027388675762489715,SOL
SOL,2024-10-05 00:00:00,143.16476802180077,67069277149.62741,3107174327.531866,0.04764466882075946,0.046544471937469085,SOL
SOL,2024-10-06 00:00:00,142.74066530825795,66856779428.43124,1404635947.7139452,-0.00296233996256845,-0.002966736376189963,SOL
SOL,2024-10-07 00:00:00,146.3485360445286,68620543171.31388,1447038882.2257159,0.025275703517839254,0.02496155546378898,SOL
SOL,2024-10-08 00:00:00,144.21265658625913,67824969530.69777,3411951971.0080686,-0.014594470952682403,-0.014702017920573508,SOL
SOL,2024-10-09 00:00:00,143.4338504886754,67328950381.83993,2021753886.7147253,-0.005400400464281696,-0.005415035340109698,SOL
SOL,2024-10-10 00:00:00,139.32635039743118,65433504789.60537,2070835887.6785858,-0.028636894828173887,-0.029054930879062166,SOL
SOL,2024-10-11 00:00:00,138.76215517070165,65104986869.39701,2066229153.7766125,-0.004049450984111469,-0.004057672212561369,SOL
SOL,2024-10-12 00:00:00,145.3183432059626,68238430125.58685,2171464128.91537,0.04724766653556012,0.046165452659722335,SOL
SOL,2024-10-13 00:00:00,146.58106227732287,68817502222.73967,1342624320.0323367,0.008689330221516522,0.008651795270667121,SOL
SOL,2024-10-14 00:00:00,147.49229086781492,69243494227.1722,1681570122.0230145,0.006216550598931114,0.006197307557306689,SOL
SOL,2024-10-15 00:00:00,157.3459292988939,73962264985.11276,3436470403.8856783,0.06680782007725394,0.06467084370497966,SOL
SOL,2024-10-16 00:00:00,154.62263332245095,72639268353.59418,4033304497.2522097,-0.017307698957179762,-0.017459228138370343,SOL
SOL,2024-10-17 00:00:00,154.2635899099486,72422733078.47534,2755639617.513603,-0.0023220624612801943,-0.0023247626290993084,SOL
SOL,2024-10-18 00:00:00,150.27306080375143,70573405283.51457,2717600021.312216,-0.025868249977370694,-0.02620871752366765,SOL
SOL,2024-10-19 00:00:00,155.0727514171131,72886877673.2116,2035291815.7684128,0.03193979405017777,0.03144032625891464,SOL
SOL,2024-10-20 00:00:00,159.59268197009004,74964939765.94617,1863265086.5618672,0.029147161649432984,0.02873046086292393,SOL
SOL,2024-10-21 00:00:00,166.573580832598,78229210681.92538,3153223457.134059,0.043741973481066454,0.04281230707533922,SOL
SOL,2024-10-22 00:00:00,166.37603410566598,78180519224.39232,4851472927.708045,-0.0011859427284003354,-0.0011866465149665917,SOL
SOL,2024-10-23 00:00:00,167.21134937308716,78495515410.02502,4409925954.917367,0.005020646584775967,0.005008085165465484,SOL
SOL,2024-10-24 00:00:00,171.31390405727439,80605199376.19403,4820717293.719623,0.024535144890395433,0.02423899254024977,SOL
SOL,2024-10-25 00:00:00,177.37306125678103,83303181938.57568,4352868535.962914,0.035368741567414874,0.03475763531332837,SOL
SOL,2024-10-26 00:00:00,164.34475959360174,77285778632.20319,6060843280.997682,-0.07345141122821552,-0.07628879127318257,SOL
SOL,2024-10-27 00:00:00,170.56035339294928,80185439054.50378,3465680935.5464296,0.03782045630610753,0.037122798979157615,SOL
SOL,2024-10-28 00:00:00,176.62596685410173,83135834565.19875,3262906486.5268407,0.03556285702092832,0.03494510210770657,SOL
SOL,2024-10-29 00:00:00,178.14045831001073,83861396528.21255,4573928546.776399,0.008574568524004178,0.008538015712417435,SOL
SOL,2024-10-30 00:00:00,179.3686111316114,84365189646.56198,4626744759.960895,0.006894294722557426,0.006870637742584206,SOL
SOL,2024-10-31 00:00:00,175.07910306095894,82365474416.0372,3787670946.354799,-0.023914485614793812,-0.024205079209249903,SOL
SOL,2024-11-01 00:00:00,168.4025224117599,79289455541.87051,3406710809.991008,-0.03813465189431775,-0.03888080889736904,SOL
SOL,2024-11-02 00:00:00,166.28821025376803,78250082081.93033,3797335906.931423,-0.01255510979118335,-0.012634591147626892,SOL
SOL,2024-11-03 00:00:00,165.99502794396105,78131615349.70734,1957197289.8022513,-0.001763097391929147,-0.0017646534774250285,SOL
SOL,2024-11-04 00:00:00,162.66791799614072,76639755911.6,3328092038.7950063,-0.020043431354724306,-0.020247026008480478,SOL
SOL,2024-11-05 00:00:00,157.6072230849172,74183140424.87337,3431380035.9552183,-0.03111059005097483,-0.03160480162405067,SOL
SOL,2024-11-06 00:00:00,166.51143603878933,78482680246.56433,4231343887.3657613,0.05649622383787967,0.05495798384882643,SOL
SOL,2024-11-07 00:00:00,187.1685353309579,88185066303.67917,12310513296.170946,0.12405814149219418,0.11694547743991095,SOL
SOL,2024-11-08 00:00:00,196.20253922973225,92394882481.30789,6091288676.382452,0.048266680522984995,0.04713801967571809,SOL
SOL,2024-11-09 00:00:00,199.83336694253737,94211532387.97975,7260188189.931466,0.0185055082725194,0.018336364890540323,SOL
SOL,2024-11-10 00:00:00,200.1685708629758,94841594020.38661,4159056437.727218,0.0016774171679487804,0.0016760118750599176,SOL
SOL,2024-11-11 00:00:00,210.18784246643875,99044422018.77545,11110901193.487217,0.05005416964445231,0.048841752976280246,SOL
SOL,2024-11-12 00:00:00,222.64379026281208,105178890848.891,12984443505.89922,0.05926102885023998,0.05757152241296629,SOL
SOL,2024-11-13 00:00:00,213.0672905358662,100554180075.78313,13290465438.161457,-0.04301265135507093,-0.043965107423326884,SOL
SOL,2024-11-14 00:00:00,215.0830227659504,101553234625.10576,13805972977.973513,0.009460542840783459,0.009416072163182264,SOL
SOL,2024-11-15 00:00:00,209.3680513303875,98608091950.04749,10550722956.667837,-0.026571002034790348,-0.02693039163693569,SOL
SOL,2024-11-16 00:00:00,219.08569006216123,103343063143.62659,7498818405.350817,0.04641414327556159,0.04536921775671205,SOL
SOL,2024-11-17 00:00:00,216.05467211977268,101970934386.94557,5969522661.832492,-0.013834851292791273,-0.0139314447871328,SOL
SOL,2024-11-18 00:00:00,237.4665536612789,112583245508.81412,12972061001.980022,0.09910399683296967,0.0944952995459089,SOL
SOL,2024-11-19 00:00:00,239.77742042710136,113790106211.8517,10983854913.148941,0.00973133576157692,0.009684291271318073,SOL
SOL,2024-11-20 00:00:00,237.91328769126025,112928994362.1699,8433368277.4585285,-0.007774429854657039,-0.007804808286865149,SOL
SOL,2024-11-21 00:00:00,236.04012432804112,112008978842.06454,8823415601.787249,-0.007873302838175,-0.007904460939500216,SOL
SOL,2024-11-22 00:00:00,257.2507185771503,122060813280.85324,14028640651.231201,0.0898601214920196,0.08604935909978967,SOL
SOL,2024-11-23 00:00:00,256.24790229652683,121664259170.88939,9312488228.35439,-0.003898205945429445,-0.0039058237538612136,SOL
SOL,2024-11-24 00:00:00,254.69897355925355,120859540109.97667,8833978840.183693,-0.006044649432801585,-0.006062992280929573,SOL
SOL,2024-11-25 00:00:00,253.63893250552624,120502230128.64162,6901354952.3071165,-0.004161936889316542,-0.004170621854546281,SOL
SOL,2024-11-26 00:00:00,234.5375215535424,111344542068.44252,8666830055.465332,-0.07530945964522884,-0.07829614841218645,SOL
SOL,2024-11-27 00:00:00,230.77914119497484,109620678337.06673,9750668817.715805,-0.01602464430285011,-0.016154427266737117,SOL
SOL,2024-11-28 00:00:00,242.46678684660802,115105327487.59502,7109836475.670383,0.050644289562369105,0.04940358509535791,SOL
SOL,2024-11-29 00:00:00,237.65273808614407,112826136421.60674,5255693436.08845,-0.019854466762532108,-0.020054215039504827,SOL
SOL,2024-11-30 00:00:00,243.70089664594224,115695831971.57478,5755025280.657502,0.02544956396675646,0.025131115425906198,SOL
SOL,2024-12-01 00:00:00,238.16347667858562,113136826188.84282,4804502975.567071,-0.022722197757858775,-0.022984325246223812,SOL
SOL,2024-12-02 00:00:00,237.54718827599987,112858141484.31874,5045595846.945474,-0.0025876696594309134,-0.002591023463504793,SOL
SOL,2024-12-03 00:00:00,225.5283610124218,107159640532.60336,9899598134.99005,-0.050595535778826806,-0.05192037072601323,SOL
SOL,2024-12-04 00:00:00,234.99258635351788,111849188040.85468,10452192112.243505,0.04196467929182002,0.04110804572385549,SOL
SOL,2024-12-05 00:00:00,229.06669921453178,108895156641.66345,8783744907.42495,-0.025217336559168357,-0.02554074212371334,SOL
SOL,2024-12-06 00:00:00,237.3008587229224,112780864777.68202,12602226714.283775,0.03594655852040263,0.035315558067002546,SOL
SOL,2024-12-07 00:00:00,237.00646868253727,112628691231.92856,8922633455.40031,-0.001240577223232342,-0.0012413473761777715,SOL
SOL,2024-12-08 00:00:00,238.89329739813545,113839345705.58537,5251587540.533853,0.007961085307445881,0.007929563058164212,SOL
SOL,2024-12-09 00:00:00,237.57854563045439,113135754973.99297,4395374812.781921,-0.00550351048773845,-0.0055187105965408345,SOL
SOL,2024-12-10 00:00:00,217.61737842270807,103658784770.72432,11429229527.743338,-0.08401923311204729,-0.08775991137565686,SOL
SOL,2024-12-11 00:00:00,213.52687206332865,101631048226.2473,11187514118.859241,-0.01879678171397625,-0.018975686654115642,SOL
SOL,2024-12-12 00:00:00,227.0731413756734,108729401497.31157,7555103206.1240225,0.06344058329261304,0.06150948507308147,SOL
SOL,2024-12-13 00:00:00,227.02574746034202,108699878063.44142,6550517085.993641,-0.0002087165177011574,-0.00020873830202475623,SOL
SOL,2024-12-14 00:00:00,224.59546331682483,107552367996.59578,5161260053.695949,-0.010704883347831373,-0.010762592829937741,SOL
SOL,2024-12-15 00:00:00,219.871836259502,105315505829.8883,3877459092.60342,-0.021031711805591824,-0.02125602901465826,SOL
SOL,2024-12-16 00:00:00,224.53658892974883,107667694926.24757,3942318066.518842,0.021215780745748924,0.020993859404991114,SOL
SOL,2024-12-17 00:00:00,216.51544960024825,103890617385.6761,6624387280.0088625,-0.035723083563945046,-0.03637676790843903,SOL
SOL,2024-12-18 00:00:00,222.74032965988914,106838498036.11574,7985124597.628129,0.028750281197641447,0.028344746348246297,SOL
SOL,2024-12-19 00:00:00,205.36330239790396,98187529554.2457,8480297085.511605,-0.07801473261945346,-0.08122603453309293,SOL
SOL,2024-12-20 00:00:00,194.9019815694289,93450456552.31743,10468690590.802677,-0.050940556108732715,-0.05228384388157868,SOL
SOL,2024-12-21 00:00:00,194.12198450453806,92885810388.18964,12107653719.181095,-0.004001996586232681,-0.004010026004199327,SOL
SOL,2024-12-22 00:00:00,181.0289078386085,86608023116.47685,6815137488.7062845,-0.06744767574547172,-0.06983001723727196,SOL
SOL,2024-12-23 00:00:00,180.15299381882627,86503599316.97266,5182484546.123343,-0.00483853120609401,-0.004850274794670347,SOL
SOL,2024-12-24 00:00:00,189.84218617656558,91042236757.00714,6301604625.525055,0.053783132616066265,0.052386672417145015,SOL
SOL,2024-12-25 00:00:00,197.50098597289022,94580217212.31563,4227931012.2157845,0.04034298145514126,0.0395504486452711,SOL
SOL,2024-12-26 00:00:00,197.3576592740719,94663647605.30154,3348485302.259563,-0.0007257011812488168,-0.0007259646298153847,SOL
SOL,2024-12-27 00:00:00,188.14456627233477,90223406707.14066,3632161406.3318877,-0.04668221661943628,-0.04780697510864537,SOL
SOL,2024-12-28 00:00:00,183.74866385462855,88113693164.8477,3493249464.36059,-0.02336449308529731,-0.023641770330981294,SOL
SOL,2024-12-29 00:00:00,194.8276511169169,93472385728.09871,2617139754.420275,0.06029424666213323,0.05854646079336155,SOL
SOL,2024-12-30 00:00:00,189.9284130164687,91097223580.56879,2637965244.6069903,-0.02514652346502988,-0.025468099754485926,SOL
SOL,2024-12-31 00:00:00,190.70066508822853,91400962709.76645,3958275830.342855,0.004066016555895002,0.004057772649596176,SOL
SOL,2025-01-01 00:00:00,189.45168366761857,91478338043.51134,3962483816.1795225,-0.0065494340045018085,-0.006570975655989781,SOL
SOL,2025-01-02 00:00:00,193.64679144177083,93458487148.00087,2824600478.597266,0.02214341774609041,0.021901812411739184,SOL
SOL,2025-01-03 00:00:00,207.87862676897498,100434907190.98921,5084254052.257431,0.07349378330125145,0.07091854726380696,SOL
SOL,2025-01-04 00:00:00,217.647289485303,105094794982.75977,4911221653.277528,0.04699214569655763,0.04592143013777619,SOL
SOL,2025-01-05 00:00:00,216.68364826265568,104689355900.12187,3044194454.6550207,-0.004427536060412907,-0.004437366625715709,SOL
SOL,2025-01-06 00:00:00,213.44823541657385,103130316780.37645,3048234520.4287724,-0.01493150439372326,-0.015044101541175183,SOL
SOL,2025-01-07 00:00:00,218.4209767110049,105522704111.37778,4309097910.341224,0.023297176876285963,0.02302994026408747,SOL
SOL,2025-01-08 00:00:00,202.492545725036,97995322629.92308,5199767125.738103,-0.07292537203074578,-0.07572121183541915,SOL
SOL,2025-01-09 00:00:00,197.45206766283226,95682675885.83002,5972330799.666177,-0.024892166001252103,-0.025207215126830617,SOL
SOL,2025-01-10 00:00:00,185.0111350868991,89422935371.9058,4609352627.060508,-0.06300735526951895,-0.06507984658190892,SOL
SOL,2025-01-11 00:00:00,187.8201167474825,90863602526.64655,4489439743.585478,0.01518277080600594,0.015068666042749253,SOL
SOL,2025-01-12 00:00:00,188.0632507646954,91151211516.5533,2634148745.1065474,0.0012945046644805558,0.0012936675157014922,SOL
SOL,2025-01-13 00:00:00,188.39194289058088,91207532007.52103,1635265225.559339,0.001747774350113307,0.0017462487698452313,SOL
SOL,2025-01-14 00:00:00,183.11428850097792,88705877704.07474,6287216536.189147,-0.02801422560129474,-0.028414110021074915,SOL
SOL,2025-01-15 00:00:00,187.70452520232413,90966038336.3823,3315788782.9493647,0.025067605258568992,0.024758566765170506,SOL
SOL,2025-01-16 00:00:00,205.75854800567018,99617521322.55345,4804084650.374077,0.09618320487418108,0.09183433228844387,SOL
SOL,2025-01-17 00:00:00,211.23399374041628,102762327812.58186,7068314924.706724,0.026611024367236613,0.026263109803761103,SOL
SOL,2025-01-18 00:00:00,219.77905400813702,106975781135.88028,5970704168.89648,0.04045305453165704,0.03965624765172322,SOL
SOL,2025-01-19 00:00:00,262.5615764589647,127785165817.10095,25509863876.61015,0.19466150968710472,0.17786288976709738,SOL
SOL,2025-01-20 00:00:00,251.97488550305266,122020537308.0902,27745408600.276928,-0.040320792930516935,-0.0411562096665375,SOL
SOL,2025-01-21 00:00:00,242.47150410221352,118038765211.23405,24105137275.239193,-0.03771558971786504,-0.03844522722681383,SOL
SOL,2025-01-22 00:00:00,250.3984908388754,121552327585.60405,12579840532.32276,0.032692446751682036,0.03216941759050485,SOL
SOL,2025-01-23 00:00:00,256.1143343782641,124606314246.36227,10328230618.34812,0.022826988773932744,0.022570351233741428,SOL
SOL,2025-01-24 00:00:00,253.49503131499628,123417388987.169,10816185398.469212,-0.010227084983846724,-0.010279740936397795,SOL
SOL,2025-01-25 00:00:00,253.62637885441316,123361234528.28262,8592029753.25568,0.0005181464060084462,0.0005180122145113102,SOL
SOL,2025-01-26 00:00:00,257.0742996969564,125148284070.78894,5803289041.239068,0.013594488310391561,0.013502912273614215,SOL
SOL,2025-01-27 00:00:00,241.06731630326192,117303806305.96823,4718944732.494511,-0.062265980740057625,-0.06428893174365694,SOL
SOL,2025-01-28 00:00:00,234.97914713600687,114276592039.16579,12684970731.866884,-0.025255058465064373,-0.02557944063283365,SOL
SOL,2025-01-29 00:00:00,226.88945614638288,110398046173.44064,5786086231.183104,-0.03442727190145789,-0.03503385307473888,SOL
SOL,2025-01-30 00:00:00,228.6145425527223,111355015372.82307,6211589569.140341,0.007603202174482959,0.007574443512787587,SOL
SOL,2025-01-31 00:00:00,239.04719726337646,116559779515.8497,5322441765.57196,0.04563425665822729,0.04462364547120871,SOL
SOL,2025-02-01 00:00:00,231.50782299297455,112643737226.91638,4767010236.438659,-0.03153927072441354,-0.03204734494314993,SOL
SOL,2025-02-02 00:00:00,214.46366422580272,104469275144.33444,4126022505.958027,-0.07362238799027132,-0.07647333911158967,SOL
SOL,2025-02-03 00:00:00,202.32492853599265,98398368500.85646,9577730751.60321,-0.056600430350894015,-0.05826536430220278,SOL
SOL,2025-02-04 00:00:00,215.95147229807475,105205583844.172,17185125725.03428,0.0673498014341718,0.06517875498866961,SOL
SOL,2025-02-05 00:00:00,207.42406393975517,100802812440.85353,8488460261.020004,-0.039487613895724305,-0.04028840138111132,SOL
SOL,2025-02-06 00:00:00,196.21787573260255,95550201539.32951,4519102616.629987,-0.054025497303954895,-0.05553966304608576,SOL
SOL,2025-02-07 00:00:00,189.38932513491977,92031851837.88425,4544519196.979243,-0.03480085885237305,-0.03542083504969715,SOL
SOL,2025-02-08 00:00:00,192.2709679394336,93773950310.2403,5321325630.808724,0.015215444706088821,0.015100850763791732,SOL
SOL,2025-02-09 00:00:00,199.70939394589394,97430610890.80075,2738591550.9889145,0.038687203201699605,0.037957611161969086,SOL
SOL,2025-02-10 00:00:00,200.44634668796408,97797330676.8804,3575183754.783349,0.003690125574512537,0.003683333764428168,SOL
SOL,2025-02-11 00:00:00,200.0458466193684,97602797576.9777,4877446867.21056,-0.001998041247512128,-0.0020000399947555677,SOL
SOL,2025-02-12 00:00:00,197.92915264031842,96650663515.04695,4610068875.979272,-0.010581044369681214,-0.010637421659381504,SOL
SOL,2025-02-13 00:00:00,196.60301392852935,95802342588.48465,4991943969.554793,-0.006700067645916574,-0.006722613863030414,SOL
SOL,2025-02-14 00:00:00,194.2631701900725,94843692266.1009,3243643748.254954,-0.011901362505599589,-0.011972750696854972,SOL
SOL,2025-02-15 00:00:00,199.65011966060425,97468827982.87822,4307573002.935994,0.027730163495535587,0.02735264570521769,SOL
SOL,2025-02-16 00:00:00,194.4254509858272,94916725048.10495,2126185023.7187572,-0.026169123683265183,-0.02651762869497949,SOL
SOL,2025-02-17 00:00:00,188.165584495931,91860796549.96172,2477404625.155988,-0.03219674408960238,-0.03272646038968804,SOL
SOL,2025-02-18 00:00:00,177.91997195388805,86934660078.68405,4953743554.608888,-0.05444998121994249,-0.055988490347338216,SOL
SOL,2025-02-19 00:00:00,169.10718217289786,82487856965.56555,7430021942.540908,-0.04953232447268041,-0.05080112549377521,SOL
SOL,2025-02-20 00:00:00,169.26443436615673,82688920914.07486,4126508611.428817,0.0009298965971658024,0.0009294645111678781,SOL
SOL,2025-02-21 00:00:00,176.02074183930708,86011244818.54909,3748737861.764053,0.039915694625694,0.03913964700760048,SOL
SOL,2025-02-22 00:00:00,169.00123201382314,82609623068.92926,5320752621.586434,-0.03987887877379925,-0.04069583453480166,SOL
SOL,2025-02-23 00:00:00,172.21280391506767,84180442889.18811,2446840289.512584,0.0190032454969431,0.0188249392177955,SOL
SOL,2025-02-24 00:00:00,168.09302650361454,82111049206.9718,1845951247.1170418,-0.023922596449244993,-0.024213388796914648,SOL
SOL,2025-02-25 00:00:00,141.16593031186233,69785445476.4441,8204544974.98999,-0.1601916316925449,-0.1745815461383769,SOL
SOL,2025-02-26 00:00:00,144.3563354963687,71703011109.95712,10792855904.5099,0.022600390742002485,0.022348785770086706,SOL
SOL,2025-02-27 00:00:00,134.6628545613439,67080997138.50677,5565468106.450874,-0.06714967446142084,-0.06951051379213748,SOL
SOL,2025-02-28 00:00:00,137.60648163669737,68562002291.54892,4247821646.488742,0.021859235681154665,0.02162374812812358,SOL
SOL,2025-03-01 00:00:00,148.17466304440643,73865234147.56163,8773643463.195835,0.07680002629244398,0.0739937043255288,SOL
SOL,2025-03-02 00:00:00,143.4002225931321,72725965137.73221,3750217492.258566,-0.03222170614853015,-0.0327522532155519,SOL
SOL,2025-03-03 00:00:00,178.17413183106032,90446325718.02034,13105437774.765995,0.2424955039058192,0.2171218603952338,SOL
SOL,2025-03-04 00:00:00,142.5141267061424,72549477478.20894,10365994673.49476,-0.20014131545610514,-0.22332021123778664,SOL
SOL,2025-03-05 00:00:00,145.06190940041165,73677404621.18243,8959390661.47582,0.01787740452932529,0.017719483105524472,SOL
SOL,2025-03-06 00:00:00,146.1815871653316,74254605878.29288,5058439503.511892,0.007718620067445281,0.007688983921981501,SOL
SOL,2025-03-07 00:00:00,143.45134750836067,72855104265.59047,4945954333.278534,-0.018677042094795593,-0.018853660644188353,SOL
SOL,2025-03-08 00:00:00,139.1826626278542,70789658072.88582,7016301953.403862,-0.029757021838067277,-0.030208745902383333,SOL
SOL,2025-03-09 00:00:00,136.88210638232243,69641393306.39473,2514068553.482356,-0.01652904321627313,-0.016667172058068003,SOL
SOL,2025-03-10 00:00:00,126.63426805755283,64443868119.22886,3801194130.62927,-0.07486616472825591,-0.07781686515557064,SOL
SOL,2025-03-11 00:00:00,118.78644366084116,60550984692.33613,5864031854.074184,-0.061972359591836446,-0.0639758630239654,SOL
SOL,2025-03-12 00:00:00,125.4287680235315,63868692267.70004,6029007255.049647,0.055918202094302094,0.05441072214590681,SOL
SOL,2025-03-13 00:00:00,126.56536487567297,64342608562.247406,4689543463.448166,0.009061691907300107,0.009020881135005118,SOL
SOL,2025-03-14 00:00:00,123.23770752728635,62750805255.11328,3271148359.248695,-0.026292006123914136,-0.026643821237467596,SOL
SOL,2025-03-15 00:00:00,133.5545345544276,68090655259.91155,3701658672.5857406,0.08371485671183043,0.08039482110063197,SOL
SOL,2025-03-16 00:00:00,135.83808085318316,69171954733.32257,2173510694.828497,0.01709823111865183,0.01695370150588153,SOL
SOL,2025-03-17 00:00:00,126.16514527624146,64335280377.63734,2798721596.9139237,-0.07120930681725712,-0.07387186890840987,SOL
